 0 1 2 3 4
curse 1.43862918391e-103 2.43788006466e-103 9.15179987458e-24 0.0019840313168 2.84142383458e-103
dark 0.00143862918226 2.43262512645e-103 2.53927738499e-103 1.9840313168e-103 2.84142381574e-103
darkening 1.43862918226e-103 0.00243258812381 2.53261688767e-103 1.98837390784e-103 2.84142381574e-103
darkly 1.23896994661e-82 2.43258812381e-103 2.53350815548e-103 0.0019840313168 2.84142381574e-103
date 0.00143861874647 2.43259214758e-103 4.82026868717e-94 2.0076886861e-103 0.0056828682431
day 0.00143383416002 5.94174950064e-83 0.00498964395593 0.00204155203982 0.00853617057609
days 1.43865488547e-103 2.43318220445e-103 0.00253261688767 1.96793182833e-101 2.84251814204e-103
dead 1.43862918226e-103 5.00600492475e-56 0.00239056943154 1.9840313168e-103 0.00300079139588
dear 0.00431588754677 2.4336396259e-103 2.54394528904e-103 1.99163880386e-103 2.84142381574e-103
dearer 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
dearly 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
dearths 0.00143862918226 2.43419688653e-103 3.05639032206e-28 2.33098204629e-72 2.877392274e-103
death 1.43862918226e-103 2.44090214824e-103 0.00506523377534 1.54995725554e-40 2.84142381574e-103
debarred 5.20607542495e-71 4.25325461416e-81 0.00253261688767 4.77546526023e-18 2.84142381574e-103
debt 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
deceased 0.00143862918226 2.43351699438e-103 2.54168984317e-103 1.9840313168e-103 2.84142381574e-103
deceived 1.43862918226e-103 2.43837421897e-103 2.0879390556e-64 0.0019840313168 2.84142381574e-103
decembers 1.43862918226e-103 2.43258812381e-103 0.00253261688767 9.06662618428e-19 2.84142381574e-103
deeds 1.43934182357e-103 2.43328868397e-103 0.0050633910324 2.02153473903e-103 0.00284349124793
deep 0.00287725836451 2.43258812381e-103 2.34389697821e-99 1.12829556141e-88 2.84142381574e-103
defects 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
defence 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
delights 1.43863100046e-103 2.43419491563e-103 0.00253261688767 1.99561412489e-103 2.85870022416e-103
departest 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
depends 0.00143862918226 2.43266388289e-103 4.2211644216e-97 2.00860067777e-103 2.84206267446e-103
descriptions 0.00143862918226 2.4325881776e-103 9.87765888847e-73 2.65999847757e-88 2.84142381602e-103
desert 1.43862918226e-103 2.4331855662e-103 0.00253261688767 1.9840313168e-103 2.84142381574e-103
deserts 0.00143862918226 2.43258812381e-103 2.5336082158e-103 1.9840313168e-103 0.00284142381574
desire 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
despite 0.00143862918226 2.48432477455e-103 3.71095114927e-24 1.38426294116e-28 2.84175718846e-103
determinate 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
devour 1.43862918226e-103 1.30423442046e-91 1.43613786252e-30 0.0019840313168 2.84142381574e-103
dial 2.9364887753e-28 0.00243258812381 2.53261688767e-103 1.9840313168e-103 2.85944908741e-103
dians 0.00143862918226 3.62454865641e-47 6.53199722042e-44 1.13648904475e-54 2.84142381574e-103
did 0.00143862918226 2.43276082645e-103 2.5373846393e-103 1.9840313168e-103 2.84142381574e-103
die 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
died 1.49603737923e-103 0.00243258812381 2.54080003949e-103 7.55337949052e-84 2.85831814025e-103
dig 1.43862918226e-103 2.43862848327e-103 2.53690351443e-103 0.0019840313168 2.84142381574e-103
dignified 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
directed 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
disdain 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00568284763148
disease 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
disperse 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
distance 1.43864192954e-103 5.86483634785e-36 2.53261688767e-103 0.0019840313168 2.84164602992e-103
distilled 1.43862918226e-103 0.00243258812381 2.53261688767e-103 2.00906166321e-103 0.00284142381574
divide 0.00143862918226 1.58744195267e-34 4.33586579232e-24 7.70784636405e-49 2.84143727019e-103
do 0.0103691561644 0.00781922593935 0.00372096981216 0.00418382885657 2.84448089407e-103
doom 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
dost 0.0040933905034 9.95046574406e-32 1.74284987815e-91 0.00427491106082 2.85164699836e-103
dote 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
doth 0.0172635501871 2.43293969606e-103 6.25953232383e-64 3.12036909256e-70 2.84143099529e-103
dreaming 1.43862918226e-103 2.43318078789e-103 0.00253261688767 1.9840313168e-103 2.84142381574e-103
dressed 0.00143862918226 2.43258812381e-103 4.96962826596e-70 6.14248092365e-57 2.85337209456e-103
dressings 0.00143862918226 2.0719651273e-86 1.08873518307e-75 4.72045945138e-46 2.84144422695e-103
drink 1.43862918226e-103 0.00243258812381 2.53261688767e-103 1.98848541886e-103 2.84142381574e-103
drop 4.76456422359e-48 3.02874187832e-56 1.92046241566e-23 1.53952688766e-69 0.00284142381574
dull 0.00143862918226 2.43279818062e-103 2.54850629679e-103 1.9840313168e-103 2.84142381574e-103
durst 1.43862918226e-103 2.43863173321e-103 2.53261688767e-103 0.0019840313168 2.84142381574e-103
dust 1.43862918226e-103 2.43303480687e-103 0.00253261688767 1.2279767829e-58 2.84142381574e-103
duty 1.43862918226e-103 3.01911037146e-90 0.00506523377534 1.98638041161e-103 2.87466843354e-103
dwell 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00568284763148
dyed 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
each 1.03692247795e-36 0.00241266074735 0.00453956840718 0.00241208612892 2.84142381574e-103
eager 1.43862918226e-103 2.43849563119e-103 2.77090947843e-81 0.0019840313168 2.84142381574e-103
ear 0.00143862918226 2.43259773391e-103 2.5374702599e-103 1.9840313168e-103 2.84142381574e-103
earth 1.43883135174e-103 3.05366636434e-70 0.00506501538787 4.54726916371e-37 0.00284166883161
edge 1.43862918226e-103 9.49856130102e-89 1.65453995887e-57 0.0019840313168 2.84142381574e-103
effectually 1.43864548945e-103 2.43929151888e-103 2.53261688767e-103 0.0019840313168 2.84142867079e-103
else 1.43862918226e-103 0.00243258812381 2.53261688767e-103 1.1995182986e-46 2.84142381574e-103
enclose 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
end 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00568284763148
enough 0.00143862918226 2.75975153429e-41 4.26310017654e-84 1.99528682924e-103 2.85353762211e-103
equal 0.00143862918226 2.43547926935e-103 2.45069002263e-65 1.9840313168e-103 2.84142381574e-103
ere 1.43862918226e-103 0.00486517624762 2.53261688767e-103 1.9840313168e-103 2.84142381574e-103
errors 0.00143862918226 2.43258812381e-103 2.5336082158e-103 1.9840313168e-103 2.84142381574e-103
estimate 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
eternal 0.00143862918226 2.43270510569e-103 4.43189688281e-86 2.00770509861e-103 2.84142381574e-103
eternity 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
even 0.00142091269307 0.00243488068276 0.00256141883148 2.15552425995e-70 2.84313047474e-103
ever 0.00287725836451 2.45461563368e-103 2.53691669076e-103 2.31193377512e-87 2.84158193765e-103
every 0.00572963139509 4.80543887194e-98 7.14016400609e-50 0.00598641362253 2.84142381574e-103
everywhere 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
evident 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
example 0.00143862918226 2.43258812381e-103 2.66287962247e-96 7.93921633788e-89 2.84142381574e-103
excel 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
expiate 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
expired 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
express 1.43862918226e-103 2.46084491028e-103 0.00253261688767 1.9840313168e-103 2.84142502991e-103
extern 3.36787315228e-21 1.99982781245e-60 0.00253261688767 8.17013371938e-96 2.84193141707e-103
extreme 1.43862918226e-103 2.43863173321e-103 2.53261688767e-103 0.0019840313168 2.84142381574e-103
eye 0.00129129415596 1.37393845932e-93 0.00785540796002 8.76110895411e-92 0.00568488598135
eyed 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
eyelids 1.43862918226e-103 1.17175564095e-76 0.00253261688767 1.9840313168e-103 4.3447077244e-24
face 1.43862995331e-103 0.00243257661728 2.53261688767e-103 2.38462757226e-39 0.00284143725612
fair 7.67235452151e-35 2.47243540233e-103 0.0126597488418 1.67170866393e-82 0.00284516612807
fairest 0.00147195930886 1.93233414152e-77 1.82333455835e-60 1.99936595959e-103 0.00277559377651
fairly 1.43862918226e-103 2.43334389545e-103 1.43626028218e-52 0.0019840313168 2.84142381574e-103
faith 1.43862918226e-103 2.43258812381e-103 0.00253261688767 1.88137439398e-19 2.84142381574e-103
false 0.00143806606363 2.43370226049e-103 0.00253360822287 1.23271310616e-35 2.84142381574e-103
falsehood 8.30169013408e-45 4.56956011451e-56 0.00253261688767 6.89887927735e-84 2.84306357684e-103
falsely 1.43862918226e-103 3.02094352732e-79 2.55637458951e-103 1.9840313168e-103 0.00284142381574
fame 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
far 1.4406592425e-103 4.04294484836e-05 8.25848870995e-58 0.00988718211899 2.84173913074e-103
fashion 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
fate 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
faults 0.00143592347007 1.13036264587e-95 0.00253738012511 1.5198768454e-101 2.84156376637e-103
fear 2.52530937286e-67 2.13395931523e-67 0.00253261688767 1.98999453188e-103 2.84406690279e-103
feathered 1.45182811453e-103 2.15700260283e-80 2.53261688767e-103 1.9840313168e-103 0.00284142381574
feel 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
feeling 0.00143862918226 2.43258812381e-103 2.54901572137e-103 2.00368192506e-103 2.84142381574e-103
few 1.44203163902e-103 2.43344024825e-103 4.22246770335e-47 0.0019840313168 2.84145557992e-103
field 1.43862918226e-103 2.43258812381e-103 2.53261688767e-103 1.9840313168e-103 0.00284142381574
