 0 1 2 3 4
before 1.49399674001e-103 0.00019969472854 3.28947368421e-103 0.0015462438709 0.00320214683898
behold 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
being 2.2048425507e-33 4.16394114074e-31 3.28947368421e-103 0.00862881461671 5.39095279279e-52
belongs 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
best 5.72650900696e-36 0.00243389477823 0.00657894736842 0.00298929669063 5.99820470267e-51
betray 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
betraying 0.00149399674001 1.91971689803e-103 3.28947368421e-103 3.89079969187e-17 1.58401505276e-55
better 0.00298799339051 1.91971689955e-103 3.28947368421e-103 1.03383859971e-10 9.94372827895e-30
bettring 1.50276562883e-103 0.00085407420354 3.28947368421e-103 0.000957978050602 3.2022831501e-103
bide 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
birds 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.20214683898e-103
birth 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 1.72066057416e-53
bitterness 2.16726585779e-97 1.33193031916e-07 3.28947368421e-103 0.00172564318715 3.20233804912e-103
black 0.00149284331031 1.91971689803e-103 3.28947368421e-103 1.33236315352e-06 6.47095807416e-60
blame 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 0.00320214683898
blamed 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 2.39435542294e-57
blazon 4.43546001488e-103 2.53937128674e-06 3.28947368421e-103 0.00172348011132 3.20230233471e-103
blenches 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 2.16524102181e-27
blooms 0.00149399674001 1.91971689803e-103 3.28947368421e-103 6.02173044587e-48 1.91300585701e-56
blow 4.13123135882e-85 8.5575402637e-11 3.28947368421e-103 0.00172576284641 3.69904455385e-103
blunt 0.00298799343254 1.91971689803e-103 3.28947368421e-103 5.48438526105e-11 4.24051808893e-56
body 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 7.8783775905e-58
bold 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
bonds 1.49399674001e-103 1.91971690274e-103 3.28947368421e-103 0.00172576292334 3.20214683898e-103
book 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
born 0.00298788918423 1.91971689804e-103 3.28947368421e-103 1.20475365674e-07 1.13736461333e-54
borrowed 8.54587721291e-17 1.91971689803e-103 3.28947368421e-103 0.00172576292334 6.42682769855e-33
bosoms 6.67235481907e-10 1.91971689803e-103 3.28947368421e-103 0.0017257621526 1.81143230439e-56
both 1.49399674001e-103 0.000210247007824 3.28947368421e-103 0.00153675771574 3.20214683898e-103
bower 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
boy 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 8.98919743e-48
brain 1.49399674001e-103 0.00191971689803 3.28947368421e-103 3.39096445248e-19 3.20214683898e-103
brand 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
breach 1.49399674001e-103 0.00175654563606 3.28947368421e-103 0.000146685646387 3.20214683898e-103
break 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
breast 9.31731463513e-18 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.34724042539e-67
breath 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 1.69233904653e-61
breed 1.49399674001e-103 0.00191971607406 3.28947368421e-103 7.40724483642e-10 3.20214683898e-103
brief 0.00149399674001 0.00191971689803 3.28947368421e-103 2.27143460136e-17 3.01010627677e-50
bright 1.49399674001e-103 0.00383943379606 0.00328947368421 2.35162820533e-56 3.20214683898e-103
buds 1.49399674001e-103 0.00191971689803 3.28947368421e-103 5.18909763457e-80 3.20214683898e-103
builded 4.33522700421e-05 1.91971689803e-103 3.28947368421e-103 0.001675685344 2.44239078818e-50
burden 1.49399674001e-103 3.22339229085e-08 3.28947368421e-103 0.0017257339461 3.20214683898e-103
buried 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
burn 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
burned 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
but 0.0132834934313 0.00343715029549 3.28947368421e-103 0.00393319966242 0.0353491368301
by 0.014741727019 0.00217218125864 3.28947368421e-103 2.03650723005e-06 5.63987910936e-36
call 0.00149399674001 6.39613006471e-38 3.28947368421e-103 2.93077806905e-25 2.25565408954e-61
can 0.00691957178293 0.004541089507 3.28947368421e-103 0.00345655845857 5.86765740196e-38
cancelled 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
canker 0.0029879870764 1.91971689803e-103 3.28947368421e-103 7.39701581462e-09 1.42457648341e-22
cannot 1.49399674001e-103 1.92007664227e-103 3.28947368421e-103 0.00172576292334 0.00320214683898
canst 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.06199492335e-30 6.65391605532e-26
care 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
cars 9.9006576923e-25 2.05023085628e-52 3.28947368421e-103 0.00172576292334 7.15712440651e-73
case 1.49399674001e-103 0.00191971689803 3.28947368421e-103 4.67384505364e-25 3.20214683898e-103
cause 3.03167382815e-30 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.69808654346e-47
cease 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
chase 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
check 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
checked 0.00149399483704 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 4.07871243238e-09
cheek 0.00149399674001 1.91971689803e-103 0.00328947368421 1.72577915224e-103 2.33739935336e-61
chide 1.49399706557e-103 4.92531339541e-22 3.28947368421e-103 0.00345152584669 3.20214684148e-103
child 1.49399674001e-103 1.91971689805e-103 3.28947368421e-103 0.00172576292334 3.20214683898e-103
clear 1.49401344936e-103 0.000406637597521 3.28947368421e-103 0.00136020897643 3.20214874617e-103
clearer 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
climbed 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.20214683898e-103
cloud 1.49399674001e-103 0.00191971675486 3.28947368421e-103 1.28702331738e-10 3.20214683898e-103
clouds 1.49399674001e-103 0.000952265949269 3.28947368421e-103 0.000869706871486 3.20214683898e-103
cloying 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
come 1.49399674618e-103 0.000182817041431 0.00328947368421 0.00328717928487 3.20214683907e-103
comes 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 3.38919730004e-27
committed 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
common 0.00149399674 1.19368881191e-14 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
compare 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 0.00320214683898
compeers 1.49527459397e-103 0.00191971689803 3.28947368421e-103 2.00552345983e-25 3.20215452542e-103
complain 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
compound 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 5.18751685329e-28
concealed 7.97528362001e-32 1.91971721616e-103 3.28947368421e-103 0.00172576292334 3.42259242501e-79
conceit 1.49399674001e-103 0.00191971200577 3.28947368421e-103 4.39798339646e-09 3.20214683898e-103
concord 7.35577749799e-81 7.47480478354e-11 3.28947368421e-103 0.00172576285615 3.2023089417e-103
confined 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
confound 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
confounds 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
constancy 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
contracted 0.00148241930855 1.91971689803e-103 3.28947368421e-103 1.33734575302e-05 3.92378726781e-46
controlling 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
converted 2.00778570673e-16 2.68940236259e-53 3.28947368421e-103 0.00172576292334 2.52279217133e-67
corrupt 0.00298799348001 1.91971689803e-103 3.28947368421e-103 1.72576292336e-103 4.24983042328e-61
corrupting 1.12845492329e-53 3.61570359429e-34 3.28947368421e-103 0.00172576292334 3.27425429787e-103
cost 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.20214683898e-103
could 2.69326107543e-16 1.91971689803e-103 3.28947368421e-103 0.00337408432378 0.00334583930358
counterfeit 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
counting 4.63319012544e-14 1.91971689803e-103 3.28947368421e-103 0.00161079635932 0.00341546688105
couplement 2.77667503588e-37 1.91971689803e-103 3.28947368421e-103 0.00172576292334 2.37757405849e-53
cover 6.62274509448e-51 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
creating 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 0.00320214683898
credit 1.094243926e-20 1.91971689803e-103 3.28947368421e-103 0.00172576292334 6.88887886272e-36
crooked 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 0.00320214683898
crown 1.49399674001e-103 1.91971692807e-103 3.28947368421e-103 0.00172576292334 3.20214683898e-103
crowned 1.49399674001e-103 0.00191971689803 0.00328947368421 1.72576292334e-103 3.20214683898e-103
cruel 4.25882070551e-25 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.04553766272e-75
cunning 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.78668187654e-23 3.20214683898e-103
damasked 1.49399674001e-103 0.00191894126727 3.28947368421e-103 6.97266773499e-07 3.20214683898e-103
dare 9.00923864852e-26 1.52210486339e-41 3.28947368421e-103 0.00345152584669 1.21749198813e-42
dates 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 1.22582863014e-27
day 1.49399674001e-103 0.00191925392282 0.00328947368421 4.16199622052e-07 3.20214683898e-103
days 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
dead 1.49399707059e-103 1.91971689935e-103 0.00328947368421 0.00172576292334 3.20214684394e-103
dearest 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.67926584971e-27 3.20214683898e-103
deaths 1.49399674002e-103 0.00139558724656 3.28947368421e-103 0.000471175474078 3.20214683898e-103
decay 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
decease 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
deceased 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
deceivest 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
declines 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
decrease 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
deep 1.49399674001e-103 0.00383943379606 3.28947368421e-103 4.11761397772e-18 3.20214683898e-103
defendant 1.70775388935e-54 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.67109564782e-76
define 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
delight 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
delighted 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
delivers 1.49399674001e-103 1.90471601356e-14 3.28947368421e-103 0.00172576292333 3.20214683898e-103
denote 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
deny 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
describe 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 0.00320214683898
desire 1.49399674001e-103 4.44108211768e-23 0.00657894736842 0.00172576292334 3.20214683898e-103
desiring 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 0.00320214683898
desperate 6.67449977242e-52 5.704421391e-32 3.28947368421e-103 0.00172576292334 1.68150102368e-100
despised 0.00149399674001 1.32143785254e-25 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
devil 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
devise 1.46517936304e-34 1.91971689803e-103 3.28947368421e-103 0.00172576292334 2.43086627145e-86
dials 1.13905319153e-19 6.06319436877e-79 3.28947368421e-103 0.00172576292334 5.88890009496e-68
did 1.49399674001e-103 0.00575915069409 3.28947368421e-103 1.24668052588e-27 3.20214683898e-103
discontent 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
disgrace 7.44219984976e-41 1.30219169934e-29 3.28947368421e-103 0.00345152584669 5.28142760738e-91
disgraced 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
dispraise 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.35221096344e-22 5.72339710528e-20
divided 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
divine 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
do 0.0096996425312 0.0124088670777 3.28947368421e-103 9.46673288335e-22 0.00334202682257
doom 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
dost 0.00597598696003 1.94366411175e-103 3.28947368421e-103 9.47983362116e-60 2.68650524593e-68
dote 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
doth 0.00306497506248 0.0154252799074 3.28947368421e-103 0.0136564590195 1.75109920405e-58
drooping 0.00141618418498 1.91971689803e-103 3.28947368421e-103 8.98837452861e-05 4.80436038398e-51
drown 2.96175573063e-14 1.91971689803e-103 3.28947368421e-103 0.00172576292331 6.77648363484e-62
due 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
dumb 6.06017238593e-18 3.32090741308e-21 3.28947368421e-103 0.00345152584669 1.4810752138e-63
duty 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 0.00320214683898
dwell 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
dwellers 1.49399674038e-103 2.33907784216e-61 3.28947368421e-103 0.00172576292334 3.20214683899e-103
dye 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
dyers 1.49401209679e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
each 0.00250297920432 0.00191971689803 3.28947368421e-103 0.00228601826518 1.19007501659e-27
ear 3.46816752677e-73 1.91971689803e-103 3.28947368421e-103 0.00172576292334 1.32947490297e-97
earth 0.00448199022002 1.91971689803e-103 3.28947368421e-103 4.23988468676e-41 3.31841846405e-30
eclipse 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
eclipses 9.2852465207e-17 1.91971689803e-103 3.28947368421e-103 0.00172576292334 4.96317501098e-30
effect 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
eithers 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
elements 1.49399674001e-103 0.00191104390828 3.28947368421e-103 7.79673511147e-06 3.20214683898e-103
else 0.00149353633025 1.91971689803e-103 3.28947368421e-103 5.31833862062e-07 4.288738016e-14
elsewhere 0.00149399674001 1.91971689803e-103 3.28947368421e-103 4.20799304053e-56 1.53462353029e-55
end 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
endured 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
enemies 1.01472000049e-19 1.91974772251e-103 3.28947368421e-103 0.00172576292334 2.07168790668e-68
enforced 1.96951216794e-31 4.90807421341e-29 3.28947368421e-103 0.00172576292334 3.08073451228e-78
enjoyed 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 0.00320214683898
enjoyer 1.49399686206e-103 0.000462501422142 3.28947368421e-103 0.00130998921882 3.20214686059e-103
enough 0.00149399674001 1.91971689803e-103 3.28947368421e-103 2.41574667441e-16 5.37742320749e-56
entitled 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 0.00320214683898
envy 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 8.96476581275e-28
err 6.39165882806e-85 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.35020272137e-101
errors 0.00298799348001 1.91971689803e-103 3.28947368421e-103 4.19539226456e-63 1.52116755145e-51
esteem 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
even 0.00297707662705 1.91973794642e-103 0.00328947368421 5.66412996942e-10 0.00642769118288
ever 1.49399674001e-103 0.00383943379593 3.28947368421e-103 1.19634705719e-13 3.20214683898e-103
every 1.57783964995e-19 5.45131037019e-27 3.28947368421e-103 0.0120803404634 4.08854610992e-33
evil 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
excess 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
exchanged 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
excuse 0.00149399674007 0.00191971689796 3.28947368421e-103 1.72576292334e-103 4.03606863293e-25
expressed 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
eye 5.11663363818e-41 1.24996584069e-17 0.00328947368421 0.0103545775401 4.16251143995e-86
eyelids 1.49399674001e-103 6.63402401571e-40 3.28947368421e-103 0.00172576292334 3.20214683898e-103
eyes 0.00597598696003 0.00191971689803 0.0131578947368 3.5364214069e-28 3.34717581629e-34
face 6.84598040861e-07 1.91971689803e-103 0.00328947368421 0.00172497212248 2.37062029854e-43
faces 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
fading 1.49399674001e-103 0.00191971689803 3.28947368421e-103 1.72576292334e-103 3.20214683898e-103
fair 2.29309237731e-84 0.00638725178719 3.28947368421e-103 0.00633840928193 3.20226829583e-103
fairest 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 6.89229931132e-27
faith 1.49399674001e-103 1.91971689803e-103 3.28947368421e-103 0.00172576292334 3.20214683898e-103
false 7.47575134698e-27 0.00769074372254 3.28947368421e-103 0.00516661251585 7.69006947314e-75
falsehood 0.00149399674001 1.91971689803e-103 3.28947368421e-103 1.72576292334e-103 1.11139679524e-62
famine 1.49140928507e-21 1.91971689803e-103 3.28947368421e-103 0.00172576292334 1.72596052564e-37
far 5.32943649989e-38 8.62678191336e-06 3.28947368421e-103 0.0068952964976 3.82213528234e-54
faults 0.00298799318715 1.91971689803e-103 3.28947368421e-103 3.38299169307e-10 3.05391635997e-27
favour 1.49399674001e-103 1.91971689803e-103 0.00328947368421 1.72576292334e-103 3.20214683898e-103
favourites 1.94154886177e-10 1.91971711458e-103 3.28947368421e-103 0.00172576269907 1.26942170234e-56
fear 9.21476702752e-47 2.19117997124e-31 3.28947368421e-103 0.00345152584669 8.74841745721e-67
